Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
5.33,93.04,7.16,92.74,89.65,100.00,0
5.43,90.91,7.14,90.35,87.73,100.00,0
5.52,93.13,7.20,92.06,88.28,100.00,0
5.61,92.27,7.69,92.25,88.96,100.00,0
5.70,92.80,7.28,91.84,89.50,100.00,0
5.80,91.51,7.74,91.23,88.60,100.00,0
5.89,92.23,7.60,91.96,88.06,100.00,0
5.98,92.11,7.07,91.11,88.36,100.00,0
6.07,92.01,7.50,92.04,89.54,100.00,0
6.16,90.67,7.07,90.18,88.00,100.00,0
6.25,91.96,6.93,90.83,88.64,100.00,0
6.35,91.71,7.39,91.37,88.87,100.00,0
6.44,91.31,7.38,90.88,87.98,100.00,0
6.53,91.33,7.19,90.90,88.10,100.00,0
6.62,91.46,7.24,90.37,88.62,100.00,0
6.71,92.67,7.99,92.81,89.61,100.00,0
6.80,92.04,7.80,91.57,88.83,100.00,0
6.90,92.85,7.53,91.87,88.55,100.00,0
6.99,91.37,8.30,91.29,88.65,100.00,0
7.08,91.51,7.06,90.82,87.49,100.00,0
7.17,91.97,7.85,91.48,87.95,100.00,0
7.26,90.29,7.25,89.82,87.92,100.00,0
7.35,92.77,7.89,92.30,89.88,100.00,0
7.45,92.14,7.58,92.12,89.64,100.00,0
7.54,90.94,7.35,90.42,88.09,100.00,0
7.63,101.83,7.32,101.49,100.54,100.00,0
7.73,90.75,7.27,89.63,85.84,100.00,0
7.82,92.30,7.92,92.19,88.88,100.00,0
7.92,92.04,7.12,90.81,88.60,100.00,0
8.01,92.63,8.20,92.76,89.11,100.00,0
8.10,92.46,7.31,91.45,89.10,100.00,0
8.19,90.62,7.99,90.32,87.34,100.00,0
8.28,91.53,7.75,91.37,88.97,100.00,0
8.37,92.30,7.59,91.67,89.11,100.00,0
8.47,91.42,7.74,90.80,87.41,100.00,0
8.56,91.30,6.85,90.92,87.59,100.00,0
8.65,91.82,6.90,91.40,88.03,100.00,0
8.74,92.71,6.98,92.24,89.20,100.00,0
8.83,92.43,7.58,91.17,87.80,100.00,0
8.93,92.57,7.90,92.06,88.30,100.00,0
9.02,91.22,7.72,90.91,88.57,100.00,0
9.11,91.95,7.75,91.52,88.59,100.00,0
9.20,91.54,8.18,91.17,87.74,100.00,0
9.29,92.57,7.81,92.46,88.17,100.00,0
9.39,92.50,7.13,92.05,90.03,100.00,0
9.48,93.28,7.34,92.76,88.49,100.00,0
9.57,91.64,7.13,90.97,89.00,100.00,0
9.66,92.02,7.16,91.17,88.09,100.00,0
9.76,92.49,7.43,92.20,89.40,100.00,0
9.85,91.80,7.43,91.14,87.60,100.00,0
9.94,91.89,7.35,91.44,89.08,100.00,0
10.03,93.39,7.23,92.82,89.39,100.00,0
10.13,91.17,7.66,90.71,88.12,100.00,0
10.22,91.06,7.07,90.57,87.62,100.00,0
10.31,92.28,7.32,92.06,89.04,100.00,0
10.40,92.47,7.27,92.02,89.00,100.00,0
10.49,92.37,6.96,91.58,88.00,100.00,0
10.58,91.85,7.45,91.21,88.84,100.00,0
10.68,92.38,7.55,91.94,88.68,100.00,0
10.77,92.69,7.29,92.11,89.63,100.00,0
10.86,91.36,7.54,91.03,88.27,100.00,0
10.95,90.99,7.52,90.42,88.18,100.00,0
11.04,91.94,7.37,91.18,88.06,100.00,0
11.14,91.87,7.29,91.70,88.97,100.00,0
11.23,91.27,7.36,91.31,88.24,100.00,0
11.32,91.61,7.09,90.99,88.22,100.00,0
11.41,92.66,7.78,92.02,89.16,100.00,0
11.50,90.92,7.70,90.81,87.90,100.00,0
11.59,91.54,7.42,90.93,88.07,100.00,0
11.69,92.18,7.51,91.39,88.22,100.00,0
11.78,92.36,7.55,92.23,88.91,100.00,0
11.87,90.94,7.27,90.57,88.08,100.00,0
11.96,93.39,7.45,92.85,88.75,100.00,0
12.05,92.07,7.36,91.55,88.97,100.00,0
12.15,90.73,7.37,90.21,87.76,100.00,0
12.24,91.38,7.41,90.35,87.77,100.00,0
12.33,91.38,7.94,91.52,88.48,100.00,0
12.42,93.08,7.03,92.32,89.67,100.00,0
12.51,91.52,7.70,91.27,88.48,100.00,0
12.60,92.09,7.68,91.44,88.83,100.00,0
12.70,97.84,7.75,97.41,93.98,100.00,0
12.79,93.49,7.53,93.19,89.30,100.00,0
12.89,97.06,7.44,95.97,91.96,100.00,0
12.99,92.97,8.45,92.27,91.16,100.00,0
13.08,93.24,7.86,93.41,90.76,100.00,0
13.17,96.23,7.72,95.81,90.46,100.00,0
13.27,92.87,7.62,92.07,90.12,100.00,0
13.36,93.59,7.27,93.48,91.14,100.00,0
13.45,94.47,6.95,93.80,91.60,100.00,0
